bill,date,code,sp,quantity,price,revenue,discount,%
310002,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
310005,28/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0001,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0002,28/10/22,SGM 201,Ghép hình lập phương mở rộng,1,499000,499000,0,0
SO0004,28/10/22,SG 426,Thử thách Asteroid Escape,1,399000,352000,47000,0.117794486
SO0005,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0008,28/10/22,SG 467,Thử thách IQ Circuit,1,279000,209000,70000,0.250896057
SO0019,28/10/22,SG 455,Thử thách IQ Pro,1,279000,238450,40550,0.145340502
,,SG 423,Thử thách IQ hạt tròn,1,279000,238450,40550,0.145340502
SO0023,28/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0024,28/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0025,28/10/22,SG 302,Thử thách IQ Love,1,329000,290000,39000,0.118541033
SO0026,28/10/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
,,SG 093,Thử thách Diamond Quest,1,590000,521000,69000,0.116949153
SO0027,28/10/22,SG 444,Thử thách IQ XOXO,1,279000,265050,13950,0.05
,,SG 467,Thử thách IQ Circuit,1,279000,254600,24400,0.087455197
SO0028,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0029,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,274000,5000,0.017921147
SO0031,28/10/22,SG 412,Ghép hình lập phương,1,399000,367650,31350,0.078571429
,,SG 302,Thử thách IQ Love,1,329000,275500,53500,0.162613982
SO0035,28/10/22,SG 093,Thử thách Diamond Quest,1,590000,521000,69000,0.116949153
,,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
SO0036,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0037,28/10/22,SG 426,Thử thách Asteroid Escape,1,399000,387000,12000,0.030075188
SO0038,28/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0039,28/10/22,SG 426,Thử thách Asteroid Escape,1,399000,352000,47000,0.117794486
SO0040,28/10/22,SGM 505,Vương Quốc Rồng,1,590000,502000,88000,0.149152542
SO0041,28/10/22,SG 301,Thử thách IQ Digits,1,329000,279000,50000,0.151975684
,,SG 413,Ghép hình lập phương Pro,1,399000,340000,59000,0.147869674
SO0042,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0043,28/10/22,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,590000,502000,88000,0.149152542
SO0044,28/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0046,28/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0048,28/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0050,28/10/22,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,590000,502000,88000,0.149152542
SO0051,28/10/22,SG 455,Thử thách IQ Pro,1,279000,275000,4000,0.014336918
SO0053,28/10/22,SG 024,Công Chúa Bạch Tuyết,1,690000,587000,103000,0.149275362
SO0054,28/10/22,SG 301,Thử thách IQ Digits,1,329000,280000,49000,0.14893617
SO0055,28/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,501000,89000,0.150847458
,,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,590000,502000,88000,0.149152542
SO0056,28/10/22,SG 413,Ghép hình lập phương Pro,1,399000,339000,60000,0.15037594
,,SG 301,Thử thách IQ Digits,1,329000,280000,49000,0.14893617
SO0058,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0061,28/10/22,SG 467,Thử thách IQ Circuit,1,279000,271000,8000,0.028673835
SO0065,28/10/22,SGM 505,Vương Quốc Rồng,1,590000,502000,88000,0.149152542
SO0066,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0068,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0069,28/10/22,SG 304,Thử thách IQ Stixx,1,329000,319000,10000,0.030395137
SO0070,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,251000,28000,0.100358423
SO0071,28/10/22,SG 455,Thử thách IQ Pro,1,279000,251000,28000,0.100358423
,,SG 477,Thử thách IQ Link,1,279000,251000,28000,0.100358423
,,SG 479,Thử thách IQ Six Pro,1,279000,251000,28000,0.100358423
SO0073,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0074,28/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
SO0075,28/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0076,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0077,28/10/22,SG 455,Thử thách IQ Pro,1,279000,251000,28000,0.100358423
SO0080,28/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0082,28/10/22,SGM 505,Vương Quốc Rồng,1,590000,590000,0,0
SO0083,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0084,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0085,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0086,28/10/22,SG 455,Thử thách IQ Pro,1,279000,251000,28000,0.100358423
SO0087,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0088,28/10/22,SG 455,Thử thách IQ Pro,1,279000,251000,28000,0.100358423
SO0089,28/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0091,28/10/22,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
SO0092,28/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
SO0093,28/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0094,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,271000,8000,0.028673835
SO0095,28/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
,,SG 467,Thử thách IQ Circuit,1,279000,271000,8000,0.028673835
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,319000,10000,0.030395137
,,SG 423,Thử thách IQ hạt tròn,1,279000,271000,8000,0.028673835
SO0097,28/10/22,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0098,28/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0099,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0100,28/10/22,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,590000,590000,0,0
SO0102,28/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0103,28/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,271000,8000,0.028673835
SO0104,28/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0105,28/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
,,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
20005,29/10/22,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
20006,29/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20010,29/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
20014,29/10/22,SG 413,Ghép hình lập phương Pro,1,399000,399000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,399000,0,0
150001,29/10/22,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
150002,29/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150003,29/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150006,29/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150011,29/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150012,29/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150013,29/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150015,29/10/22,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
150016,29/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150017,29/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170010,29/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190011,29/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
190012,29/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190013,29/10/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
310004,29/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
310006,29/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0002,29/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0003,29/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,319000,10000,0.030395137
SO0004,29/10/22,SG 304,Thử thách IQ Stixx,1,329000,319000,10000,0.030395137
SO0005,29/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
SO0006,29/10/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
SO0007,29/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
SO0008,29/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0009,29/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
,,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,590000,590000,0,0
SO0010,29/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 426,Thử thách Asteroid Escape,1,399000,387000,12000,0.030075188
SO0013,29/10/22,SG 426,Thử thách Asteroid Escape,1,399000,389000,10000,0.025062657
,,SG 455,Thử thách IQ Pro,1,279000,269000,10000,0.035842294
SO0014,29/10/22,SG 467,Thử thách IQ Circuit,1,279000,271000,8000,0.028673835
SO0015,29/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0017,29/10/22,SG 423,Thử thách IQ hạt tròn,1,279000,271000,8000,0.028673835
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0018,29/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
SO0019,29/10/22,SGM 505,Vương Quốc Rồng,1,590000,590000,0,0
SO0020,29/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0023,29/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0024,29/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
20003,30/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,279000,0,0
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
20008,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
20015,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
20021,30/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,249000,30000,0.107526882
150001,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150003,30/10/22,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150005,30/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
150011,30/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150012,30/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150013,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150014,30/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150015,30/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150016,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150019,30/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150022,30/10/22,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
150023,30/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150024,30/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170001,30/10/22,SG 422,Thử thách IQ Focus,1,279000,279000,0,0
190003,30/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190006,30/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
190010,30/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190014,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
310001,30/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
310002,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
310003,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
310004,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 302,Thử thách IQ Love,1,329000,329000,0,0
310006,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
310009,30/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150002,31/10/22,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150005,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
310002,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0001,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0002,31/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0003,31/10/22,SG 302,Thử thách IQ Love,1,329000,319000,10000,0.030395137
SO0004,31/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
SO0005,31/10/22,SG 304,Thử thách IQ Stixx,1,329000,319000,10000,0.030395137
,,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
,,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0006,31/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
,,SG 423,Thử thách IQ hạt tròn,1,279000,271000,8000,0.028673835
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0008,31/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0009,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,209000,70000,0.250896057
SO0012,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0013,31/10/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0014,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0016,31/10/22,SG 302,Thử thách IQ Love,1,329000,319000,10000,0.030395137
SO0017,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0018,31/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0019,31/10/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0020,31/10/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0022,31/10/22,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
SO0023,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0025,31/10/22,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,590000,590000,0,0
SO0026,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0027,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
SO0029,31/10/22,SG 455,Thử thách IQ Pro,2,279000,558000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0030,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0031,31/10/22,SG 024,Công Chúa Bạch Tuyết,1,690000,690000,0,0
SO0032,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
SO0033,31/10/22,SG 445,Thử thách Quả táo xoắn não,1,399000,399000,0,0
SO0034,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0035,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0037,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0038,31/10/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0039,31/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0041,31/10/22,SG 302,Thử thách IQ Love,1,329000,319000,10000,0.030395137
SO0042,31/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
SO0044,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0045,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0046,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0047,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0049,31/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0050,31/10/22,SG 426,Thử thách Asteroid Escape,1,399000,387000,12000,0.030075188
SO0051,31/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0052,31/10/22,SG 455,Thử thách IQ Pro,1,279000,265000,14000,0.050179211
SO0053,31/10/22,SG 455,Thử thách IQ Pro,1,279000,265000,14000,0.050179211
SO0055,31/10/22,SG 426,Thử thách Asteroid Escape,1,399000,387000,12000,0.030075188
SO0056,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0057,31/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0058,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0059,31/10/22,SG 477,Thử thách IQ Link,1,279000,279000,0,0
SO0060,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
SO0061,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0063,31/10/22,SG 024,Công Chúa Bạch Tuyết,1,690000,690000,0,0
SO0068,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0069,31/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0071,31/10/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0072,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
,,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
,,SG 413,Ghép hình lập phương Pro,1,399000,399000,0,0
,,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
SO0076,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0077,31/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
,,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
SO0078,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0080,31/10/22,SG 426,Thử thách Asteroid Escape,1,399000,399000,0,0
SO0081,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0082,31/10/22,SG 302,Thử thách IQ Love,1,329000,319000,10000,0.030395137
SO0085,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
SO0086,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0090,31/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
SO0091,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
,,SG 024,Công Chúa Bạch Tuyết,1,690000,690000,0,0
SO0092,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0093,31/10/22,SG 455,Thử thách IQ Pro,1,279000,271000,8000,0.028673835
SO0094,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0095,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0097,31/10/22,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0098,31/10/22,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
SO0100,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
,,SG 024,Công Chúa Bạch Tuyết,1,690000,690000,0,0
SO0102,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
SO0103,31/10/22,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
SO0104,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0106,31/10/22,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0107,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0110,31/10/22,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
SO0112,31/10/22,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0114,31/10/22,SG 455,Thử thách IQ Pro,1,279000,238450,40550,0.145340502
,,SG 423,Thử thách IQ hạt tròn,1,279000,238450,40550,0.145340502
20004,1/11/2022,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
150001,1/11/2022,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
150003,1/11/2022,SG 413,Ghép hình lập phương Pro,1,399000,399000,0,0
150004,1/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20003,2/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20004,2/11/2022,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
150002,2/11/2022,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
150004,2/11/2022,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
170005,2/11/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
170006,2/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20001,3/11/2022,SG 477,Thử thách IQ Link,1,279000,279000,0,0
,,SG 412,Ghép hình lập phương,1,399000,399000,0,0
150001,3/11/2022,SG 304,Thử thách IQ Stixx,1,329000,329000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
20004,4/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150001,4/11/2022,SG 301,Thử thách IQ Digits,2,329000,658000,0,0
150007,4/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190003,4/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190004,4/11/2022,SG 444,Thử thách IQ XOXO,1,279000,279000,0,0
,,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
190005,4/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
,,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
20002,5/11/2022,SG 412,Ghép hình lập phương,1,399000,399000,0,0
20007,5/11/2022,SG 477,Thử thách IQ Link,1,279000,279000,0,0
20016,5/11/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
20023,5/11/2022,SG 301,Thử thách IQ Digits,1,329000,329000,0,0
20024,5/11/2022,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150001,5/11/2022,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
150004,5/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150005,5/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150008,5/11/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150010,5/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150013,5/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150015,5/11/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150016,5/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150018,5/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150019,5/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170005,5/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
170016,5/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
190004,5/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
190006,5/11/2022,SG 413,Ghép hình lập phương Pro,1,399000,399000,0,0
,,SG 412,Ghép hình lập phương,1,399000,399000,0,0
190008,5/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0001,5/11/2022,SGM 505,Vương Quốc Rồng,1,590000,590000,0,0
SO0002,5/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0004,5/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
SO0005,5/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
SO0006,5/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
SO0007,5/11/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
SO0009,5/11/2022,SG 155,Chim Cánh Cụt Trên Băng,1,590000,590000,0,0
20005,6/11/2022,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
,,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
150001,6/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150002,6/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
,,SG 093,Thử thách Diamond Quest,1,590000,590000,0,0
,,SG 477,Thử thách IQ Link,1,279000,279000,0,0
150009,6/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150010,6/11/2022,SG 302,Thử thách IQ Love,1,329000,329000,0,0
150011,6/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150013,6/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150015,6/11/2022,SG 455,Thử thách IQ Pro,1,279000,279000,0,0
150017,6/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
150020,6/11/2022,SG 479,Thử thách IQ Six Pro,1,279000,279000,0,0
170007,6/11/2022,SG 467,Thử thách IQ Circuit,1,279000,279000,0,0
170011,6/11/2022,SG 413,Ghép hình lập phương Pro,1,399000,399000,0,0
170015,6/11/2022,SG 413,Ghép hình lập phương Pro,1,399000,399000,0,0
