bill,date,code,sp,quantity,price,revenue,discount,%
20002,22/02/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20005,22/02/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
SO0001,22/02/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
SO0007,22/02/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
SO0010,22/02/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
SO0012,22/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20001,23/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20004,23/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20005,23/02/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
20009,24/02/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20010,24/02/2023,SG 479,Thử thách IQ Six Pro,2,"279,000","558,000",,0
20014,24/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150007,24/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170006,24/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170007,24/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170008,24/02/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","621,000","69,000",0.1
170009,24/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170014,24/02/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
190003,24/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
190004,24/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
SO0001,24/02/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
,,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
SO0003,24/02/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0004,24/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0005,24/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0006,24/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0007,24/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0009,24/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20007,25/02/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
20010,25/02/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
150003,25/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150005,25/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150011,25/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150015,25/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150018,25/02/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
150021,25/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150023,25/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170001,25/02/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
190006,25/02/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
20003,26/02/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20005,26/02/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
20009,26/02/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20010,26/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20011,26/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20014,26/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20020,26/02/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20022,26/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150005,26/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150008,26/02/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150010,26/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150012,26/02/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190003,26/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
190004,26/02/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
190005,26/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
190009,26/02/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
20001,27/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20002,27/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20006,27/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170003,27/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
170003,28/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170004,28/02/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
SO0002,28/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 304,Thử thách IQ Stixx,1,"329,000","329,000",,0
SO0004,28/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0005,28/02/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0006,28/02/2023,SG 304,Thử thách IQ Stixx,1,"329,000","329,000",,0
SO0009,28/02/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
SO0010,28/02/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0011,28/02/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
SO0014,28/02/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0016,28/02/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0019,28/02/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 304,Thử thách IQ Stixx,1,"329,000","329,000",,0
SO0021,28/02/2023,SG 412,Ghép hình lập phương,1,"399,000","399,000",,0
,,SGT 240-8,Tàu Noah,1,"249,000","249,000",,0
150001,1/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150002,1/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170003,1/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170004,2/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20003,3/3/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150004,3/3/2023,SG 477,Thử thách IQ Link,2,"279,000","558,000",,0
150006,3/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20003,4/3/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20005,4/3/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20010,4/3/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
,,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
20019,4/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170004,4/3/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
170008,4/3/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
190011,4/3/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
20017,5/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20018,5/3/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
20019,5/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170009,5/3/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
170019,5/3/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
190003,5/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170005,6/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20002,7/3/2023,SG 444,Thử thách IQ XOXO,2,"279,000","558,000",,0
150004,7/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170008,7/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
170002,8/3/2023,SGT 240-8,Tàu Noah,1,"249,000","249,000",,0
170004,9/3/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
170008,9/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0001,9/3/2023,SG 302,Thử thách IQ Love,1,"329,000","124,000","205,000",0.62
SO0003,9/3/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0004,9/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0005,9/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0007,9/3/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0008,9/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0009,9/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0013,9/3/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
SO0014,9/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0015,9/3/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0016,9/3/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
SO0019,9/3/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0024,9/3/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
SO0026,9/3/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
SO0029,9/3/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
20001,10/3/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
170003,10/3/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
170011,10/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20008,11/3/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
150006,11/3/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
150011,11/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150014,11/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170010,11/3/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
170013,11/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190001,11/3/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150002,12/3/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150012,12/3/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
190008,12/3/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
,,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
20002,14/03/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
150002,14/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150005,14/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0005,14/03/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0008,14/03/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0009,14/03/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0010,14/03/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
SO0012,14/03/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
20001,15/03/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
170002,15/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20002,16/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20009,17/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150005,17/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150009,17/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20020,18/03/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
,,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
170023,18/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20007,19/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150003,19/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150009,19/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150011,19/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170005,20/03/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
150003,21/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150008,21/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150005,22/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
190001,22/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
190004,22/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150001,23/03/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
190002,23/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150002,24/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20003,25/03/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
20025,25/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20030,25/03/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
20031,25/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150005,25/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150007,25/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150008,25/03/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
150016,25/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20005,26/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20017,26/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20030,26/03/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150004,26/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150005,26/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
,,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
170023,26/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190002,26/03/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
SO0008,26/03/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
SO0009,26/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0010,26/03/2023,SG 412,Ghép hình lập phương,1,"399,000","399,000",,0
SO0012,26/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0014,26/03/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
SO0017,26/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0008,27/03/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0067,27/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20001,28/03/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150002,28/03/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
150005,28/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20002,29/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20003,29/03/2023,SG 444,Thử thách IQ XOXO,8,"279,000","2,232,000",,0
20005,29/03/2023,SG 301,Thử thách IQ Digits,2,"329,000","658,000",,0
150002,29/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150002,30/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20004,31/03/2023,SG 304,Thử thách IQ Stixx,1,"329,000","329,000",,0
20005,31/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150008,31/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0001,31/03/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0003,31/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0008,31/03/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0009,31/03/2023,SG 444,Thử thách IQ XOXO,2,"279,000","558,000",,0
SO0016,31/03/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0018,31/03/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
20017,1/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 304,Thử thách IQ Stixx,1,"329,000","329,000",,0
,,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
20019,1/4/2023,SG 090,Mật mã màu sắc,1,"590,000","590,000",,0
20021,1/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150015,1/4/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
190001,1/4/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
190005,1/4/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
150003,2/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150006,2/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
190004,2/4/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190008,2/4/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
150004,3/4/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
190001,3/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20004,4/4/2023,SG 304,Thử thách IQ Stixx,1,"329,000","329,000",,0
20003,5/4/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
150002,5/4/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
20002,6/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150004,6/4/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20003,7/4/2023,SG 477,Thử thách IQ Link,2,"279,000","558,000",,0
,,SG 444,Thử thách IQ XOXO,2,"279,000","558,000",,0
20009,7/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20010,7/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150003,7/4/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
190002,7/4/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150007,8/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190003,8/4/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150006,9/4/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
SO0005,10/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0007,10/4/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0012,10/4/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150002,11/4/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20001,12/4/2023,SG 444,Thử thách IQ XOXO,2,"279,000","558,000",,0
150006,12/4/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
,,SG 412,Ghép hình lập phương,1,"399,000","399,000",,0
170002,12/4/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170001,13/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190001,13/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170003,14/04/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
170006,14/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190002,14/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190005,14/04/2023,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",,0
20009,15/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
170016,15/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190010,15/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20015,16/04/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
20016,16/04/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150003,16/04/2023,SG 155,Chim Cánh Cụt Trên Băng,1,"590,000","590,000",,0
,,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190001,16/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20003,17/04/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
150003,17/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150004,17/04/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
150005,17/04/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
20002,18/04/2023,SG 024,Công Chúa Bạch Tuyết,1,"690,000","690,000",,0
SO0001,18/04/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0002,18/04/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
SO0003,18/04/2023,SG 412,Ghép hình lập phương,1,"399,000","399,000",,0
SO0006,18/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0013,18/04/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0014,18/04/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0021,18/04/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0023,18/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0025,18/04/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","249,000","30,000",0.11
SO0026,18/04/2023,SG 444,Thử thách IQ XOXO,1,"279,000","279,000",,0
SO0027,18/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
SO0029,18/04/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
SO0035,18/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
20001,20/04/2023,SG 413,Ghép hình lập phương Pro,1,"399,000","399,000",,0
,,SG 412,Ghép hình lập phương,1,"399,000","399,000",,0
150001,20/04/2023,SGM 505,Vương Quốc Rồng,1,"590,000","590,000",,0
150001,21/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
190009,21/04/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
190010,21/04/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
190011,21/04/2023,SG 467,Thử thách IQ Circuit,1,"279,000","279,000",,0
150004,22/04/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150005,22/04/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
,,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150006,22/04/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150007,22/04/2023,SG 301,Thử thách IQ Digits,1,"329,000","329,000",,0
150008,22/04/2023,SG 425,Sóc lăn hạt,1,"399,000","399,000",,0
170006,22/04/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
170007,22/04/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
170009,22/04/2023,SG 093,Thử thách Diamond Quest,1,"590,000","590,000",,0
170018,22/04/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
190024,22/04/2023,SG 455,Thử thách IQ Pro,1,"279,000","279,000",,0
190030,22/04/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
20019,23/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150001,23/04/2023,SG 099,Nhảy Qua Nào (Bản đặc biệt),1,"590,000","590,000",,0
150003,23/04/2023,SG 477,Thử thách IQ Link,1,"279,000","279,000",,0
150004,23/04/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150008,23/04/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150009,23/04/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150011,23/04/2023,SG 450,Thử Thách Những Chú Mèo và Hộp,1,"449,000","449,000",,0
150012,23/04/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
150013,23/04/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150014,23/04/2023,SG 423,Thử thách IQ hạt tròn,1,"279,000","279,000",,0
150015,23/04/2023,SG 479,Thử thách IQ Six Pro,1,"279,000","279,000",,0
150016,23/04/2023,SG 302,Thử thách IQ Love,1,"329,000","329,000",,0
