bill,date,code,sp,quantity,price,revenue,discount,%
140046,3/4/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
150004,3/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150007,3/4/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
150012,3/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150015,3/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
150018,3/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
170014,3/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
190003,3/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
200003,3/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",0,0
,,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
,,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
50001,4/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
50005,4/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
70013,4/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
80007,4/4/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
80008,4/4/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
120010,4/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140010,4/4/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
150006,4/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
150014,4/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","200,000","49,000",0.2
170002,4/4/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
170028,4/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
20001,5/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
80003,5/4/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
80004,5/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
280005,5/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
80001,6/4/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
120005,6/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
120006,6/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
150001,6/4/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
20001,7/4/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
100003,8/4/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
,,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
120002,8/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
120003,8/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
140004,8/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
170001,8/4/2021,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
170004,8/4/2021,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
,,SG 023,Ba chú heo con,1,"690,000","690,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
190002,8/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
280001,8/4/2021,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
,,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
120001,9/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
120004,9/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
120005,9/4/2021,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
120006,9/4/2021,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
120007,9/4/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
120009,9/4/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
140002,9/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
140015,9/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150001,9/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
150002,9/4/2021,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
,,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
150004,9/4/2021,SG 424,Thử thách IQ Arrows,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
,,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
,,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
170008,9/4/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
SO0006,9/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
SO0015,9/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","241,530","7,470",0.03
20018,10/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
50011,10/4/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
70005,10/4/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
70007,10/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
70008,10/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
120017,10/4/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
,,SG 021,Cô bé quàng khăn đỏ,1,"690,000","690,000",0,0
,,SGT 240-8,Tàu Noah,1,"249,000",,"249,000",1
150009,10/4/2021,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",0,0
150010,10/4/2021,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
170011,10/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
170024,10/4/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
170027,10/4/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
250001,10/4/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
SO0008,10/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
SO0014,10/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
20005,11/4/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
20007,11/4/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
20017,11/4/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
20021,11/4/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
40002,11/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
120017,11/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
120018,11/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140031,11/4/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
140051,11/4/2021,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",0,0
,,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
140061,11/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
140064,11/4/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
150008,11/4/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
250011,11/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
100001,12/4/2021,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
120001,12/4/2021,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140001,12/4/2021,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
20002,13/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
70002,14/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","200,000","49,000",0.2
120003,14/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
140012,14/04/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
150004,14/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
CR2104100356,14/04/2021,SG 477,Thử thách IQ Link,-1,"249,000","-200,000","-49,000",-0.2
190001,14/04/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
140007,15/04/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
170001,15/04/2021,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
,,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
170002,15/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
190001,15/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
80006,16/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
120005,16/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
140007,16/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
190002,16/04/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
70001,17/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
70009,17/04/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","200,000","49,000",0.2
80003,17/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
80007,17/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
80015,17/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
120002,17/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
120004,17/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
120024,17/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
140039,17/04/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
140060,17/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150005,17/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
170006,17/04/2021,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
170014,17/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
190001,17/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
,,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
190010,17/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
20010,18/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
40003,18/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
70001,18/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
80003,18/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
100007,18/04/2021,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000","249,000",0,0
140018,18/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
140020,18/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150001,18/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
,,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
170005,18/04/2021,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
170024,18/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150001,19/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
190001,19/04/2021,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
20001,20/04/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
70005,20/04/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
80002,20/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150004,20/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
190003,20/04/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
280002,20/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","199,000","50,000",0.2
,,SG 444,Thử thách IQ XOXO,1,"249,000","199,000","50,000",0.2
310002,20/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","199,000","50,000",0.2
20033,21/04/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
50001,21/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
50006,21/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
50019,21/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
70004,21/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
120003,21/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
140014,21/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
140036,21/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
140039,21/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
150004,21/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","200,000","49,000",0.2
150007,21/04/2021,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
170018,21/04/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
170020,21/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
170021,21/04/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
,,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
250011,21/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
310002,21/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","199,000","50,000",0.2
310004,21/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","199,000","50,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","199,000","50,000",0.2
,,SG 488,Thử thách IQ Twist,1,"249,000","199,000","50,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","199,000","50,000",0.2
150003,22/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
200001,22/04/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
,,SG 455,Thử thách IQ Pro,1,"249,000","200,000","49,000",0.2
,,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
SO0002,22/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
SO0010,22/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
SO0011,22/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
SO0015,22/04/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
SO0023,22/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
SO0024,22/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
20001,23/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
80004,23/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
120001,23/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150003,23/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
150004,23/04/2021,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
170002,23/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
20002,24/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
20009,24/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
40003,24/04/2021,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
40005,24/04/2021,SG 411,Thử thách IQ ngôi sao,1,"249,000","249,000",0,0
80016,24/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
120002,24/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
120006,24/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
120007,24/04/2021,SG 023,Ba chú heo con,1,"690,000","690,000",0,0
,,SGT 250-8,Miếng Phô Mai xoắn não,1,"249,000",,"249,000",1
120010,24/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
120013,24/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 282,Hòn đảo khủng long huyền bí,1,"590,000","590,000",0,0
140018,24/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
150002,24/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
150009,24/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150011,24/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
170004,24/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
170022,24/04/2021,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
170030,24/04/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
190001,24/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
,,SG 424,Thử thách IQ Arrows,1,"249,000","200,000","49,000",0.2
190013,24/04/2021,SG 412,Ghép hình lập phương,1,"399,000","399,000",0,0
200003,24/04/2021,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
,,SG 425,Sóc lăn hạt,1,"399,000","319,000","80,000",0.2
280002,24/04/2021,SG 023,Ba chú heo con,1,"690,000","690,000",0,0
310001,24/04/2021,SG 421,Nhảy qua nào,1,"399,000","200,000","199,000",0.5
,,SG 021,Cô bé quàng khăn đỏ,1,"690,000","414,000","276,000",0.4
,,SG 021,Cô bé quàng khăn đỏ,1,"690,000","414,000","276,000",0.4
SO0001,24/04/2021,SG 021,Cô bé quàng khăn đỏ,1,"690,000","690,000",0,0
SO0002,24/04/2021,SG 023,Ba chú heo con,1,"690,000","690,000",0,0
20006,25/04/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
20008,25/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
70002,25/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
100004,25/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
CR2104100361,25/04/2021,SG 444,Thử thách IQ XOXO,-1,"249,000","-249,000",0,0
120004,25/04/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
,,SG 422,Thử thách IQ Focus,1,"249,000","249,000",0,0
150009,25/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
170020,25/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
190002,25/04/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
190014,25/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
190025,25/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","200,000","49,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
310005,25/04/2021,SG 477,Thử thách IQ Link,1,"249,000","199,000","50,000",0.2
20003,26/04/2021,SG 466,Thử thách IQ Blox,1,"249,000","249,000",0,0
50002,26/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
70001,26/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
100002,26/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
150002,26/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","200,000","49,000",0.2
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
140004,27/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
140002,28/04/2021,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
,,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
250003,28/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
SO0003,28/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
SO0012,28/04/2021,SG 488,Thử thách IQ Twist,1,"249,000","249,000",0,0
20001,29/04/2021,SGM 201,Ghép hình lập phương mở rộng,1,"499,000","499,000",0,0
20004,29/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
20005,29/04/2021,SG 021,Cô bé quàng khăn đỏ,1,"690,000","690,000",0,0
50003,29/04/2021,SG 423,Thử thách IQ hạt tròn,1,"249,000","249,000",0,0
70004,29/04/2021,SG 021,Cô bé quàng khăn đỏ,1,"690,000","690,000",0,0
,,SG 444,Thử thách IQ XOXO,1,"249,000","249,000",0,0
150004,29/04/2021,SG 090,Mật mã màu sắc,1,"590,000","590,000",0,0
150008,29/04/2021,SG 477,Thử thách IQ Link,1,"249,000","200,000","49,000",0.2
,,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
190001,29/04/2021,SG 455,Thử thách IQ Pro,1,"249,000","249,000",0,0
20003,30/04/2021,SGT 240-8,Tàu Noah,1,"249,000","249,000",0,0
20005,30/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 488,Thử thách IQ Twist,1,"249,000","200,000","49,000",0.2
20009,30/04/2021,SG 424,Thử thách IQ Arrows,1,"249,000","249,000",0,0
,,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
80008,30/04/2021,SG 477,Thử thách IQ Link,1,"249,000","249,000",0,0
100007,30/04/2021,SG 421,Nhảy qua nào,1,"399,000","319,000","80,000",0.2
